,date,sales,days,day
1403,2016-11-07,17429.857973,1404,1404
1404,2016-11-08,16527.09406,1405,1405
1405,2016-11-09,16351.156005,1406,1406
1406,2016-11-10,16471.39304,1407,1407
1407,2016-11-11,26497.377894,1408,1408
1408,2016-11-12,19738.223036,1409,1409
1409,2016-11-13,23191.469958,1410,1410
1410,2016-11-14,15551.31496,1411,1411
1411,2016-11-15,15918.51203,1412,1412
1412,2016-11-16,16906.487994,1413,1413
1413,2016-11-17,17402.579024,1414,1414
1414,2016-11-18,27534.05929,1415,1415
1415,2016-11-19,19229.974998,1416,1416
1416,2016-11-20,22947.1639,1417,1417
1417,2016-11-21,17318.45497,1418,1418
1418,2016-11-22,16354.853013,1419,1419
1419,2016-11-23,15835.327998,1420,1420
1420,2016-11-24,17162.30504,1421,1421
1421,2016-11-25,29411.102882,1422,1422
1422,2016-11-26,18761.614018,1423,1423
1423,2016-11-27,20688.480015,1424,1424
1424,2016-11-28,15899.386016,1425,1425
1425,2016-11-29,15097.807023,1426,1426
1426,2016-11-30,14968.240972,1427,1427
1427,2016-12-01,21157.97205,1428,1428
1428,2016-12-02,29515.862887,1429,1429
1429,2016-12-03,21766.080028,1430,1430
1430,2016-12-04,24674.030974,1431,1431
1431,2016-12-05,16850.336977,1432,1432
1432,2016-12-06,19829.986034,1433,1433
1433,2016-12-07,15777.386021,1434,1434
1434,2016-12-08,17379.09301,1435,1435
1435,2016-12-09,26208.46299,1436,1436
1436,2016-12-10,17635.323022,1437,1437
1437,2016-12-11,21008.21601,1438,1438
1438,2016-12-12,15633.38597,1439,1439
1439,2016-12-13,14966.973054,1440,1440
1440,2016-12-14,14257.122022,1441,1441
1441,2016-12-15,18623.224911,1442,1442
1442,2016-12-16,28211.720088000002,1443,1443
1443,2016-12-17,18739.30596,1444,1444
1444,2016-12-18,22017.51808,1445,1445
1445,2016-12-19,17719.915,1446,1446
1446,2016-12-20,17819.420018,1447,1447
1447,2016-12-21,18861.972932,1448,1448
1448,2016-12-22,20362.70001,1449,1449
1449,2016-12-23,25604.928987,1450,1450
1450,2016-12-24,17521.645017,1451,1451
1451,2016-12-26,19893.614113,1452,1452
1452,2016-12-27,16959.17905,1453,1453
1453,2016-12-28,18804.291991,1454,1454
1454,2016-12-29,21696.050004,1455,1455
1455,2016-12-30,28871.643034,1456,1456
1456,2016-12-31,17660.828998,1457,1457
